sqrt_Elevation,sqrt_Horizontal_Distance_To_Fire_Points,sqrt_Horizontal_Distance_To_Roadways,log_slope,mean_Hillshade,aspect_Direction,Cover_Type
0.6472153321509732,0.6491697939841481,0.9845688940403083,0.405370171130358,0.861111111111111,2,2
0.5706516557413759,0.7642071604038947,0.8936154772552513,0.7136032830194116,0.6697530864197532,2,2
0.5479722773404594,0.9024332742013752,0.7540889985318852,0.6820783610037844,0.7808641975308642,1,1
0.3974550113079023,0.8522310287109512,0.42865435648021,0.1745834300480449,0.9074074074074074,1,2
0.7017087432761719,0.41147559989891175,0.9331812717375041,0.6258750499695162,0.8148148148148148,3,1
0.5256089431331279,0.8841842465130114,0.776655028556252,0.6460354586790924,0.8518518518518519,8,1
0.4924838590665357,0.9363406841176327,0.586742749167824,0.4901176516550783,0.8888888888888888,1,2
0.4919789266256845,0.9330513761765054,0.580525761402256,0.4512916199214712,0.861111111111111,3,2
0.39850033435339094,0.8322816186199792,0.42865435648021,0.5237502901441348,0.8580246913580248,3,2
0.7078064761924641,0.41528083565001217,0.9285817955050574,0.6983337201921797,0.7746913580246915,3,1
0.6062778731644966,0.7448762010163533,0.9140096514593338,0.6820783610037844,0.7129629629629629,2,2
0.5415299238602227,0.8655505468646815,0.7985836518841365,0.4901176516550783,0.8395061728395063,2,1
0.4073692026506553,0.8349405350836053,0.432698355061756,0.405370171130358,0.8734567901234569,3,2
0.5350728604612459,0.8810248442608053,0.7845570427098352,0.6647010817031233,0.7407407407407407,1,1
0.4778033712161303,0.910164725969881,0.5532592439367384,0.4901176516550783,0.8672839506172841,3,2
0.6486497518300556,0.6392921153075554,1.0,0.6258750499695162,0.8024691358024693,1,2
0.6424288594925406,0.6776233903677316,0.9718833929350732,0.6460354586790924,0.8395061728395063,4,2
0.5256089431331279,0.8019174789662855,0.869829738273477,0.7545370312264479,0.75,4,2
0.5400411415880063,0.8221688853037895,0.850424635672033,0.8881867130674566,0.5925925925925926,8,2
0.4177659260051912,0.8544932592822075,0.4794772189409098,0.6258750499695162,0.830246913580247,3,2
0.5627836519236539,0.907174637523461,0.7629862650392907,0.4901176516550783,0.8549382716049383,3,2
0.4742481090664931,0.8933553593524796,0.5520774855693437,0.6039594379983595,0.8148148148148148,1,2
0.43741037345918865,0.8596654808847096,0.49949175910774113,0.7668258415285046,0.75,4,2
0.42139534842768805,0.8300449921387929,0.46953641096208737,0.4512916199214712,0.8580246913580248,2,2
0.5804562949288994,0.7579126430081335,0.9140890442630847,0.6460354586790924,0.7962962962962963,1,2
0.5000468658817553,0.9409871866592474,0.6370286612386271,0.6460354586790924,0.8919753086419754,8,2
0.6106398103183126,0.718790314806423,0.9485302969531474,0.6647010817031233,0.7283950617283952,2,1
0.5853460615746164,0.77719534483462,0.8985555252349928,0.7416177558924436,0.6481481481481481,2,2
0.3817260216782875,0.8029867027464681,0.4793258449137937,0.6460354586790924,0.7777777777777778,1,2
0.6719801564234951,0.6045728785749205,0.9831674767673126,0.5237502901441348,0.8734567901234569,4,2
0.5868113688565268,0.7467935174467958,0.9267825956936699,0.6460354586790924,0.8117283950617286,1,1
0.5593345597458417,0.8882988174453397,0.7895360655719895,0.5237502901441348,0.8395061728395063,1,1
0.5040720881637727,0.9398467339475534,0.6436019828564233,0.6647010817031233,0.8024691358024693,1,2
0.35689576611100204,0.7735066892487732,0.3569748723741367,0.579953601178403,0.8117283950617286,3,2
0.6658084261173319,0.486482514244075,0.9319361994395509,0.7416177558924436,1.0,6,1
0.532087688050714,0.8120182629557413,0.8694124936875309,0.810740342260716,0.8703703703703703,7,2
0.5350728604612459,0.9431881517512238,0.7277418001745779,0.5534163797468526,0.8549382716049383,3,2
0.5613059810879119,0.8227774164150818,0.8606879484211042,0.8004584800175611,0.830246913580247,8,2
0.528600985918899,0.9503625114601812,0.7211303818146878,0.4512916199214712,0.9012345679012347,4,2
0.4803400471444922,0.8880573115772363,0.5714544883195944,0.3491668600960898,0.9104938271604939,4,2
0.5965610513537942,0.7382232351894277,0.9405399431259603,0.7136032830194116,0.7160493827160495,3,1
0.6828679466663055,0.5333172455746058,0.9498300206957054,0.6258750499695162,0.9876543209876545,6,2
0.5400411415880063,0.9411391426047934,0.7384328126972179,0.4901176516550783,0.8580246913580248,1,2
0.38120012479175663,0.7750765128318627,0.424571841018427,0.4512916199214712,0.8518518518518519,2,2
0.6951280073199841,0.4209241940981502,0.8419343268570317,0.4901176516550783,0.861111111111111,3,1
0.5789877377927612,0.8297003606138112,0.8625408847927396,0.810740342260716,0.8518518518518519,7,1
0.5627836519236539,0.9158033843002757,0.7719690015359203,0.4901176516550783,0.8456790123456791,1,2
0.4594701279660982,0.8401480261529547,0.5368834432538017,0.6258750499695162,0.7777777777777778,1,2
0.6672338161894396,0.5370579935456583,0.9400768890518812,0.7279998097948975,0.9938271604938272,6,2
0.6719801564234951,0.5830191591288745,0.9559985546928123,0.7668258415285046,0.9753086419753088,5,2
0.574087102182755,0.8870100263169445,0.8056404928835099,0.6039594379983595,0.8271604938271605,1,1
0.5141098324262005,0.9319012117385985,0.6644617626035858,0.3491668600960898,0.8827160493827161,1,2
0.3911745031267457,0.7711923202013845,0.42268751045532466,0.6820783610037844,0.7129629629629629,2,2
0.36166851915007514,0.7515654095623113,0.3719091294665291,0.6647010817031233,0.7407407407407407,2,2
0.6280222759932037,0.521248761821332,0.9077956203043898,0.6258750499695162,0.9382716049382717,5,1
0.6610521474809955,0.5747437083869038,0.9452347831917676,0.6983337201921797,0.9074074074074074,5,1
0.574087102182755,0.7947525600031947,0.9029864978971808,0.6647010817031233,0.7901234567901235,3,2
0.4099721417146774,0.77719534483462,0.4504472861720212,0.6460354586790924,0.75,2,2
0.7031170163334574,0.4461571461449419,0.8314395511044587,0.7136032830194116,0.8024691358024693,8,1
0.6251324050968757,0.5262996076297958,0.9075557694163322,0.6039594379983595,0.9814814814814815,6,1
0.654857486781741,0.6409675583361538,0.9609954925596081,0.405370171130358,0.9413580246913582,7,2
0.5464868807408153,0.8249470774162913,0.8763958387526003,0.8881867130674566,0.8148148148148148,7,2
0.6188611568664404,0.5245305283129621,0.8962913428471233,0.6983337201921797,0.9722222222222222,5,2
0.6313901745293018,0.5363919161548649,0.9138508451595583,0.6820783610037844,0.9660493827160495,5,1
0.5529179870579932,0.9332812389702639,0.764791252811745,0.7136032830194116,0.8240740740740741,4,2
0.7017087432761719,0.46514429627720505,0.8317886021488461,0.6647010817031233,0.7314814814814814,2,1
0.6140278928921672,0.7676611161857746,0.9352009788421343,0.6460354586790924,0.8055555555555556,3,2
0.44461218216046605,0.7828784151441479,0.4814407501823452,0.7668258415285046,0.6635802469135804,1,2
0.6984201888883804,0.4759330063278092,0.8360526507541803,0.5237502901441348,0.8395061728395063,1,1
0.59169033853651,0.8616592960426658,0.8478607931307485,0.5237502901441348,0.8456790123456791,1,1
0.42605461282206347,0.7643942597237268,0.4391904414165227,0.6460354586790924,0.7901234567901235,3,2
0.5931524174445076,0.8428669589114941,0.8707469725906384,0.7785428680464044,0.8858024691358026,7,2
0.5350728604612459,0.9522415170343639,0.7283398622945588,0.579953601178403,0.7932098765432101,2,2
0.7017087432761719,0.4873635578531057,0.827940947109941,0.3491668600960898,0.8765432098765433,2,1
0.6519940079659593,0.6828788079326128,0.955922642630542,0.3491668600960898,0.9012345679012347,4,2
0.49399810620385964,0.8842651083949779,0.6476484200955405,0.405370171130358,0.9043209876543211,8,2
0.637634551701894,0.711491747120447,0.9648390376898198,0.6258750499695162,0.7654320987654323,2,1
0.5563748643366712,0.9189988272891563,0.7963086097939229,0.6460354586790924,0.7839506172839508,3,2
0.7199648387725281,0.49449999446940796,0.7992195031551171,0.3491668600960898,0.9197530864197532,7,1
0.7017087432761719,0.50281632115938,0.8175328384504488,0.6039594379983595,0.8487654320987655,4,1
0.6457802107581017,0.5542240586299977,0.8562075898197946,0.810740342260716,0.5339506172839508,2,1
0.5300958153678053,0.9314407482936676,0.7227387035934829,0.6983337201921797,0.8117283950617286,1,2
0.3717161890309691,0.7096805645123048,0.28330416196338604,0.4512916199214712,0.8796296296296297,3,2
0.6390736690187421,0.6237815235347943,0.916071628130941,0.405370171130358,0.9320987654320989,5,1
0.6662836325964401,0.5439368491537375,0.8394310050216051,0.6460354586790924,0.7962962962962963,1,1
0.6125763423637993,0.7689639726967651,0.9571365131419604,0.6983337201921797,0.9351851851851852,5,2
0.4767880488026551,0.7741534727130011,0.5035433229466755,0.405370171130358,0.9259259259259259,5,2
0.7017087432761719,0.5149002477395647,0.8013957345576521,0.5237502901441348,0.8703703703703703,4,1
0.47831089259696763,0.8349405350836053,0.6283112574866618,0.6258750499695162,0.861111111111111,4,2
0.370132241331326,0.7024909205772651,0.27233335672356607,0.579953601178403,0.8271604938271605,3,2
0.6232042299110103,0.5799451149344533,0.8618675506660792,0.7897389623232768,0.5679012345679013,2,1
0.6519940079659593,0.730727400582826,0.9508990475064224,0.405370171130358,0.9413580246913582,7,2
0.5804562949288994,0.9344297047712434,0.7984927746546094,0.5534163797468526,0.8580246913580248,1,2
0.48388749121962554,0.8391261550760435,0.6381668230559677,0.6460354586790924,0.8487654320987655,4,2
0.5627836519236539,0.816934310322236,0.9194716726190706,0.7668258415285046,0.7901234567901235,8,2
0.724628059575821,0.5241214312573707,0.7782418501715842,0.405370171130358,0.8703703703703703,2,1
0.3937931700698212,0.7079657486174745,0.3257234885626939,0.6039594379983595,0.808641975308642,3,2
0.6923032413484868,0.5593606286505272,0.8221357015457779,0.6983337201921797,0.6913580246913582,2,1
0.6062778731644966,0.6270967973530029,0.8935342653245838,0.6820783610037844,0.9660493827160495,5,1
0.48186093696344706,0.8347692476605116,0.6404370786182555,0.4512916199214712,0.861111111111111,2,2
0.697009698774914,0.5397140829099156,0.7888004156889127,0.6258750499695162,0.7592592592592592,2,1
0.574087102182755,0.7755376209176453,0.95993770963853,0.7785428680464044,0.787037037037037,4,2
0.5613059810879119,0.9073322562610806,0.7298328734868421,0.7279998097948975,0.6604938271604939,2,2
0.46814269816785187,0.730727400582826,0.43819791937630015,0.6039594379983595,0.787037037037037,2,2
0.7092118826450754,0.5716251628080474,0.8121894293116793,0.7416177558924436,0.6604938271604939,2,1
0.607732582675298,0.6759330269231242,0.8930468386502592,0.4512916199214712,0.9537037037037037,6,2
0.6203095689031165,0.8379323971125011,0.9204971206917172,0.7785428680464044,0.7685185185185185,8,2
0.6265776989120326,0.8422729423552138,0.9163092499311757,0.7416177558924436,0.8333333333333333,8,2
0.4980320726522254,0.8274567569877501,0.6431508072083655,0.6460354586790924,0.7777777777777778,1,2
0.7306794714551481,0.564070313148386,0.7489712344372871,0.7136032830194116,0.6790123456790124,2,1
0.5931524174445076,0.6349152723926265,0.8659835050735704,0.6039594379983595,0.808641975308642,1,1
0.7106166300558652,0.5721252724074748,0.7747840187832825,0.6647010817031233,0.7530864197530864,1,1
0.6014235490872233,0.6345773417704123,0.8614464495754869,0.8206188887271374,0.48765432098765443,2,1
0.607732582675298,0.7093782511590718,0.8992013873311302,0.6647010817031233,0.9290123456790125,5,2
0.3827775046069462,0.6674169951727671,0.2661339623603601,0.7279998097948975,0.6666666666666666,2,2
0.6154787173426025,0.7470806905077645,0.9167051493879417,0.5534163797468526,0.9598765432098767,7,2
0.59169033853651,0.6506000486323554,0.8622884461107437,0.6039594379983595,0.7777777777777778,2,1
0.5965610513537942,0.6907904727133092,0.8824198159010938,0.6647010817031233,0.9907407407407407,6,2
0.616928816803587,0.9138494597694059,0.8576472356638244,0.6460354586790924,0.7839506172839508,1,1
0.47983289805153884,0.7791248982259565,0.5758819827492021,0.405370171130358,0.8703703703703703,2,2
0.616928816803587,0.7592322282632478,0.9173382331301057,0.7279998097948975,0.9135802469135804,5,2
0.5593345597458417,0.8914324397573797,0.7474193628203131,0.5534163797468526,0.8148148148148148,1,2
0.6265776989120326,0.9078837063483539,0.8688280146341175,0.5534163797468526,0.8518518518518519,1,1
0.6313901745293018,0.8388704928078611,0.939690836352323,0.6820783610037844,0.9598765432098767,5,2
0.5677036960961922,0.9188432098420515,0.7788011329244534,0.6647010817031233,0.9413580246913582,7,2
0.5789877377927612,0.6901691650120833,0.8670722135510609,0.405370171130358,0.947530864197531,6,1
0.5868113688565268,0.7044221008816348,0.8750699743946667,0.7136032830194116,0.9783950617283952,5,2
0.6106398103183126,0.9426573548235267,0.8389121437347657,0.6647010817031233,0.7283950617283952,2,2
0.4874303985012982,0.7854314845373955,0.5993465236761373,0.579953601178403,0.8518518518518519,4,2
0.4177659260051912,0.6737079885844117,0.3636215196864731,0.7416177558924436,0.7037037037037037,1,2
0.7306794714551481,0.5931107415823387,0.7357746231566274,0.4512916199214712,0.8950617283950619,8,1
0.7274225287302188,0.5986304021333684,0.7621297787842463,0.6820783610037844,0.7283950617283952,2,1
0.4229493268366037,0.6749803371939478,0.37656302224758875,0.810740342260716,0.580246913580247,1,2
0.57261527347281,0.8923142922898838,0.7594589778533729,0.6258750499695162,0.7808641975308642,1,2
0.5231131400769599,0.8223427972857038,0.6618354212480454,0.5237502901441348,0.8271604938271605,2,2
0.3780425636957544,0.6243543783929042,0.18428853505018536,0.1745834300480449,0.9135802469135804,4,2
0.738110742016623,0.6016089776036939,0.7186101728694939,0.5237502901441348,0.8271604938271605,2,1
0.637634551701894,0.8976668679447881,0.8921525314274267,0.3491668600960898,0.8858024691358026,3,2
0.5931524174445076,0.6815162980182238,0.8462330085677053,0.7668258415285046,0.6080246913580248,2,1
0.5627836519236539,0.8182460934991804,0.9341139868846139,0.6647010817031233,0.7438271604938272,3,2
0.5980206613659141,0.6885096034518865,0.8418481293316605,0.810740342260716,0.5185185185185185,2,1
0.6328323701758537,0.8654679364567754,0.9320140651872275,0.6983337201921797,0.9938271604938272,6,2
0.6280222759932037,0.9194655216030916,0.8783808828330454,0.6039594379983595,0.9074074074074074,4,2
0.4945026720209929,0.7759063100855682,0.6024863818779067,0.7136032830194116,0.697530864197531,3,2
0.5853460615746164,0.8935954333549375,0.7693323590391421,0.4901176516550783,0.8950617283950619,8,2
0.7092118826450754,0.6392921153075554,0.7807554675730025,0.579953601178403,0.8703703703703703,4,1
0.7078064761924641,0.6417479348158527,0.7847420143127142,0.5237502901441348,0.8487654320987655,3,1
0.6028807026684566,0.8038766361934188,0.9110672540291941,0.4901176516550783,0.9567901234567902,6,2
0.5613059810879119,0.8251204038343015,0.9267825956936699,0.6647010817031233,0.7623456790123457,3,2
0.6236863934798405,0.8857193598983735,0.9201028528359245,0.6039594379983595,0.8364197530864198,3,2
0.6203095689031165,0.9243515859378694,0.884391339079373,0.4512916199214712,0.861111111111111,3,2
0.7199648387725281,0.6404095643605037,0.7588854404692241,0.7136032830194116,0.7037037037037037,3,1
0.616928816803587,0.9275946638655594,0.8838988705461078,0.5237502901441348,0.8919753086419754,4,2
0.4000675562830779,0.5989886132368117,0.23822030028083793,0.7668258415285046,0.595679012345679,2,2
0.738110742016623,0.6388445883956505,0.7449880917800292,0.6258750499695162,0.8580246913580248,4,1
0.6951280073199841,0.6743444629715993,0.8014862826325762,0.405370171130358,0.8703703703703703,2,1
0.5553876142042575,0.8391261550760435,0.7116080850885727,0.6460354586790924,0.808641975308642,1,2
0.7092118826450754,0.6632257834768186,0.7713106858882852,0.5534163797468526,0.8271604938271605,1,1
0.6028807026684566,0.8674484148736179,0.9386863562829163,0.5534163797468526,0.9598765432098767,7,2
0.6998300127858269,0.6815162980182238,0.7887084112078522,0.6039594379983595,0.7746913580246915,2,1
0.6125763423637993,0.8895053632327302,0.9384544005058196,0.6039594379983595,0.947530864197531,5,2
0.57261527347281,0.8226905109575999,0.891664349431132,0.5534163797468526,0.9043209876543211,4,2
0.6062778731644966,0.9641062853756993,0.8743232921283753,0.579953601178403,0.9444444444444444,5,1
0.5882759292311729,0.8749987232120774,0.9235666335247458,0.6460354586790924,0.9814814814814815,6,2
0.6125763423637993,0.9528420162376907,0.8901166734241597,0.2767081898734263,0.9104938271604939,4,1
0.5868113688565268,0.9310568547982808,0.8372669617075001,0.3491668600960898,0.8858024691358026,1,2
0.5882759292311729,0.9289041193055733,0.8347496430776639,0.4512916199214712,0.9259259259259259,7,2
0.595100701986524,0.9200874124564722,0.8244274963038465,0.5534163797468526,0.9320987654320989,7,2
0.5146107753939216,0.7500417072153804,0.6141769717964447,0.6647010817031233,0.808641975308642,4,2
0.5090954655770907,0.7399645583050228,0.6006769282513911,0.2767081898734263,0.9104938271604939,8,2
0.5085935341120887,0.676250291914508,0.510840395832704,0.7279998097948975,0.808641975308642,8,2
0.5111022908691437,0.6737079885844117,0.5069903226175688,0.6983337201921797,0.8395061728395063,8,2
0.57702849001222,0.8053872662568291,0.8583238805309422,0.7545370312264479,0.8888888888888888,5,2
0.6188611568664404,0.933664217868968,0.9117042527114764,0.3491668600960898,0.9104938271604939,4,2
0.604337121735437,0.9542666873704178,0.865396710123512,0.6039594379983595,0.7932098765432101,3,2
0.5622911801443042,0.7983430574331045,0.6791525497091855,0.6258750499695162,0.7685185185185185,2,2
0.3732991934364462,0.5435423584581937,0.24334390364804812,0.6039594379983595,0.7808641975308642,2,2
0.607732582675298,0.9627704435258317,0.882995298210488,0.5237502901441348,0.8364197530864198,3,1
0.6424288594925406,0.7520409334375128,0.8023007554384254,0.7545370312264479,0.6265432098765433,2,1
0.5310919277319591,0.7737839483612973,0.6533379737797149,0.579953601178403,0.8055555555555556,3,2
